iso3c,country,year,gdp_pc_current_usd,health_exp_pct_gdp,htn_prevalence_pct,htn_treatment_pct,country_id,year_c,log_gdp,log_gdp_z,health_exp_z,year_z,htn_prev_z,htn_treat_z,post_htn_prevalence_pct,post_htn_treatment_pct,cf_htn_treatment_pct_plus20
BGD,Bangladesh,2016,2493.64,2.48,32.9,41.4,2,-1.5,7.821498769389597,-1.2947016990499,-1.481047771539518,-0.7276068751089989,-0.10803763055255403,-0.30488056418425974,31.713697544652355,40.03857522909501,60.03857522909501
BGD,Bangladesh,2016,2493.64,2.48,32.9,33.2,2,-1.5,7.821498769389597,-1.2947016990499,-1.481047771539518,-0.7276068751089989,-0.10803763055255403,-0.8102755695031807,31.735728756477183,34.307757911095955,54.307757911095955
BGD,Bangladesh,2016,2493.64,2.48,32.9,37.9,2,-1.5,7.821498769389597,-1.2947016990499,-1.481047771539518,-0.7276068751089989,-0.10803763055255403,-0.5205979445033114,31.71904305470477,37.56902390080911,57.56902390080911
BGD,Bangladesh,2017,2552.39,2.56,28.4,41.5,2,-0.5,7.844785454105307,-1.2748159631332516,-1.4566035350348896,-0.24253562503633297,-0.7255262048368358,-0.29871721046085814,28.517472641422927,40.19745865441586,60.19745865441586
BGD,Bangladesh,2017,2552.39,2.56,28.4,33.5,2,-0.5,7.844785454105307,-1.2748159631332516,-1.4566035350348896,-0.24253562503633297,-0.7255262048368358,-0.7917855083329765,28.527772518698995,34.58961666073164,54.58961666073164
BGD,Bangladesh,2017,2552.39,2.56,28.4,38.0,2,-0.5,7.844785454105307,-1.2748159631332516,-1.4566035350348896,-0.24253562503633297,-0.7255262048368358,-0.5144345907799099,28.489377815811494,37.742047311838355,57.742047311838355
BGD,Bangladesh,2017,2552.39,2.56,33.3,41.5,2,-0.5,7.844785454105307,-1.2748159631332516,-1.4566035350348896,-0.24253562503633297,-0.05314975728284027,-0.29871721046085814,31.933047051827632,40.29211214841751,60.29211214841751
BGD,Bangladesh,2017,2552.39,2.56,33.3,33.5,2,-0.5,7.844785454105307,-1.2748159631332516,-1.4566035350348896,-0.24253562503633297,-0.05314975728284027,-0.7917855083329765,31.980798906033467,34.68318826528383,54.68318826528383
BGD,Bangladesh,2017,2552.39,2.56,33.3,38.0,2,-0.5,7.844785454105307,-1.2748159631332516,-1.4566035350348896,-0.24253562503633297,-0.05314975728284027,-0.5144345907799099,31.94708434245543,37.83384865617255,57.83384865617255
BGD,Bangladesh,2017,2552.39,2.56,23.6,41.5,2,-0.5,7.844785454105307,-1.2748159631332516,-1.4566035350348896,-0.24253562503633297,-1.3841806840734028,-0.29871721046085814,25.161901697048567,40.13591684798443,60.13591684798443
